,author,developer_reply,review,review_date,reviewer_ratings,star
62,왕초보,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 30일</span></div>왕초보님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 앱도 깔끔하고 상품조건이 까다롭지않은 예ㆍ적금 상품이 많네요 적극 추천합니다,2021년 8월 28일,1,별표 5개 만점에 5개를 받았습니다.
63,mait shim,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 21일</span></div>mait shim님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 원래 이런 어플 설치하는거 싫어하는데 이건 개발에 돈을 좀 썼는지 정말 필요한 기능만 있어서 버벅거리지도 않고 좋네요,2021년 7월 20일,0,별표 5개 만점에 5개를 받았습니다.
64,최성태,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 16일</span></div>최성태님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용자가 이용하기에 편하고 간결하게 되어있어 좋습니다. 타은행앱 보다 빠라서 더 좋아요^^,2021년 7월 14일,0,별표 5개 만점에 5개를 받았습니다.
65,소소,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 27일</span></div>소소님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 일시적으로 네트워크가 끊겨 생긴 현상으로 보이며, 앱을 완전히 종료 후 인터넷 연결 상태를 확인하신 뒤에도 재시도 하셨을 경우에도 동일한 현상이 반복되신다면 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 왜계속 오류만 뜨고 접속이 안되요? 월말이라 돈 정리할곳도 많은데 답답하네요,2021년 9월 27일,0,별표 5개 만점에 1개를 받았습니다.
66,강인호,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 10월 7일</span></div>강인호님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 다른 은행 어플들 보다 안정적이고 사용하기 편리합니다,2021년 10월 7일,0,별표 5개 만점에 5개를 받았습니다.
67,구민정,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 23일</span></div>구민정님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어떤 상황에서 불편함을 겪으셨는지 파악하기 어려워 답변이 매끄럽지 않은 점 양해 바랍니다. 휴대폰 재부팅 후에도 동일한 현상이 일어나신다면, 조금 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 갑자기 마이뱅킹탭과 로그인 등이 안눌리는 현상이 지속되고 있는데 해결부탁드립니다.,2021년 8월 21일,1,별표 5개 만점에 1개를 받았습니다.
68,eugean tree,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 26일</span></div>ugean tree님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용해봤던 예금어플중에 편의성이나 디자인이 단연 최고. 금리도 최고,2021년 7월 22일,2,별표 5개 만점에 5개를 받았습니다.
69,유미선,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 10일</span></div>유미선님, 안녕하세요. 웰컴저축은행입니다. 해당 문구는 휴대폰 기기에 악성 앱이 깔려 있어 웰컴디지털뱅크에서 접근을 차단했을 때 띄우는 문구입니다. 기기에 최근 설치한 앱 중 정상적인 경로로 설치하지 않은 앱이 있는지 확인 부탁드립니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다</div>", 개선요청-앱 로그인 시도시 (블랙앱입니다. 재설치하세요ᆢㆍ 9004) 에러뜨는데 아무리 재설치 해도 똑같아요ㆍ,2021년 9월 10일,3,별표 5개 만점에 3개를 받았습니다.
70,빙무빙무,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 15일</span></div>빙무빙무님, 안녕하세요. 웰뱅입니다. 리뷰 상에 문의 주신 내용으로는 직접적인 도움을 드리기 어려운 점 너그러운 양해부탁드립니다. 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락주시면 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.</div>", 와 이런어플은 또 처음보네 안정성이 바닥을 기네 겁나 튕김 켜면 바로 종료되고 계좌개설하다가 또 종료되고 무한반복,2021년 9월 15일,17,별표 5개 만점에 1개를 받았습니다.
71,Seulgi Yoo,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 10월 25일</span></div>Seulgi Yoo님, 안녕하세요. 웰컴저축은행입니다. 2021년 10월 25일 답변 드리는 오전 11시 50분 기준으로, 현재 KT 등 주요통신사 인터넷 문제로 접속이 원활하게 되고 있지 않습니다. SKT나 LG 등 다른 통신사 이용중인 고객님이시더라도, 앱 내를 구성하는 일부 서비스의 경우 KT망을 사용하고 있어 인증이나 이용 등에 제한이 생길 수 있는 점 양해부탁드립니다. 금일 인터넷망이 복구되는 시점에 다시 한 번 시도 부탁드리며, 복구된 후에도 동일한 현상이 발생하신다면 다시 리뷰를 남겨주시거나 혹은 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 감사합니다.</div>"," 신분증등록하는데계속서버접속이안된다고하네요ㅡ,ㅡ",2021년 10월 25일,0,별표 5개 만점에 1개를 받았습니다.
72,우현호,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 26일</span></div>우현호님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 최고의 저축은행 이자도 후하게주고 이벤트도 일반시중은행.저축은행통틀어 최고입니다,2021년 7월 23일,0,별표 5개 만점에 5개를 받았습니다.
73,정온진,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 27일</span></div>정온진님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용이 편리하고 한 눈에 다 볼수있어 좋아요,2021년 9월 27일,0,별표 5개 만점에 4개를 받았습니다.
74,이런루c,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 10월 1일</span></div>이런루c님, 안녕하세요. 웰컴저축은행입니다. 이용에 불편함을 드려 죄송합니다. 리뷰에 남겨주신 내용만으로는 고객님께서 인증 진행 중 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 앱 재접속 후에도 동일한 증상이 계속된다면, 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 인증 안넘어가는거 .. 왜이럽니까 ? 전에도 이래서 나중에하면될라나 했는데 지문등록도 안되고 여섯자리비번등록에서 무한 누르라고만 하고 되는게 없네요 ? 문자오는거 차단등록하고 그냥 지우면 되죠 ?,2021년 9월 30일,1,별표 5개 만점에 1개를 받았습니다.
75,subin Jeon,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 13일</span></div>choco Jun님, 안녕하세요. 웰컴저축은행입니다. 우선 이용에 불편을 드려 죄송합니다. 리뷰에 남겨주신 내용만으로는 choco Jun 고객님께서 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 와이파이나 모바일 데이터 환경을 확인 후 설치 재시도 하셨을 경우에도 동일한 현상이 반복되신다면 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 왜 갑자기 하루종일 안되죠? 저만 그런가요 업데티트 해도 안되고 다시 깔아도 안되고..,2021년 7월 12일,0,별표 5개 만점에 2개를 받았습니다.
76,최은애,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 10월 25일</span></div>최은애님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 말씀주신 의견 내부에 전달할 수 있도록 하겠습니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 앱실행이 빠르고 예금 금리도 높은데 단 적금 금액 한도가 너무 낮네요,2021년 10월 24일,0,별표 5개 만점에 5개를 받았습니다.
77,단풍나무,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 10일</span></div>단풍나무님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 여러 저축은행 앱 사용해 봤는데 웰컴하고 KB가 사용하기 편하고 오류가 안나서 좋습니다,2021년 9월 9일,1,별표 5개 만점에 5개를 받았습니다.
78,김세진,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 26일</span></div>김세진님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 지문 인식이 뜨지 않는 경우에는 앱을 완전히 종료 후 시도 부탁드립니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 가끔 지문 인식 안 뜨거나 첫 화면부터 안 넘어갈 때가 잇음 근데 이체 방법도 편리해서 좋음,2021년 7월 26일,0,별표 5개 만점에 4개를 받았습니다.
79,최영주,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 10월 28일</span></div>최영주님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 비대면이라 편하고 금리 써비스 모두 만족합니다,2021년 10월 28일,0,별표 5개 만점에 5개를 받았습니다.
80,푸베이비,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 10월 18일</span></div>푸베이비님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>"," 이율좋음 , 조건 맞추기는 조금 귀찮ㅋㅋ",2021년 10월 17일,0,별표 5개 만점에 4개를 받았습니다.
81,김선관,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 23일</span></div>김선관님, 안녕하세요. 웰컴저축은행입니다. 해당 문구는 휴대폰 기기에 악성 앱이 깔려 있어 웰컴디지털뱅크에서 접근을 차단했을 때 띄우는 문구입니다. 기기에 최근 설치한 앱 중 정상적인 경로로 설치하지 않은 앱이 있는지 확인 부탁드립니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 블랙앱 이라고 하면서 앱을 삭제하고 다시 깔라고 하는데 몇번을 다시 깔아도 로그인이 안되네요... 에러코드 9004 입니다. 기종은 노트20 울트라 입니다...,2021년 9월 17일,7,별표 5개 만점에 3개를 받았습니다.
82,Sujung Ji,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 16일</span></div>Sujung Ji님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 이체가 진짜 쉽고 편리해요. 복잡한 기능없이 간편해서 좋아요~,2021년 7월 14일,1,별표 5개 만점에 5개를 받았습니다.
83,정유연,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 13일</span></div>정유연님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 심플하면서도 사용하기 너무 편해요. 앞으로도 쭈욱~ 사용자편의에서 개발해주세요 ^^,2021년 7월 13일,0,별표 5개 만점에 5개를 받았습니다.
84,메시야,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 12일</span></div>메시야님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 메시야님께서 사용하시기 더 편리한 서비스를 만들어가겠습니다. 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 아직 버벅이는 현상이...그래서 별하나 뺐어요..^^;그외는 깔끔하고 좋아요~,2021년 7월 9일,1,별표 5개 만점에 4개를 받았습니다.
85,박지은,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 30일</span></div>박지은님 안녕하세요. 웰컴저축은행입니다. 이용 중 불편함을 드려 죄송합니다. 리뷰에 남겨주신 내용만으로는 고객님의 정확한 이체 실패 사유를 확인할 수 없어 답변에 제한이 있는 점 너그러운 양해 부탁드립니다. 특정 적금 상품의 경우 월 최대 입금액이 제한되어있을 수 있으며, 은행 전산 점검 시간(23:50~00:10) 중에는 이체가 제한 될 수 있습니다. 해당 사유에 해당되지 않으시거나 현재에도 이체가 되지 않는다면 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (평일 09:00~18:00)로 연락 부탁드립니다.문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 이체왜안돼요 오늘하루종일안되는데 성공이란 팝업만뜨고 계속이체강ㅏㄴ돼요 오류예요?,2021년 8월 28일,1,별표 5개 만점에 1개를 받았습니다.
86,이재영,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 10월 1일</span></div>이재영님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>"," 유용하고, 사용편하고,잘 만들었네요~",2021년 10월 1일,1,별표 5개 만점에 5개를 받았습니다.
87,C. j.w,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 5일</span></div>C.j.w님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 저축은행.하면 3금융 그리고 대출 무서운이자.라고만 생각되고 색안경끼고 봤는데요 이렇게 모바일로 **오뱅크처럼 비대면으로 누구나 접할 수 있고 금리또한 여느 타은행보다 높아서 좋아요~,2021년 8월 4일,3,별표 5개 만점에 5개를 받았습니다.
88,munch Shin,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 22일</span></div>munch Shin님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다.
일시적으로 네트워크가 끊겨 생긴 현상으로 보이며, 앱을 완전히 종료 후 재시도 하셨을 경우에도 동일한 현상이 반복되신다면 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 기기등록중 오류가 발생했다면서 어플이 종료되는데 어떻게 해야하나요?,2021년 7월 21일,1,별표 5개 만점에 3개를 받았습니다.
89,김아름,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 19일</span></div>김아름님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 다른은행어플보다 편리하고 사용자 위주로 세팅되어있어서 아주 좋아요,2021년 7월 16일,1,별표 5개 만점에 5개를 받았습니다.
90,June J,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 30일</span></div>June J님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>"," 금융권 앱중에 제일 좋은거 같음 편의성, 무겁지 않고 가벼운 앱 느낌",2021년 8월 26일,1,별표 5개 만점에 5개를 받았습니다.
91,Eunkyung Hong,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 19일</span></div>Eunkyung Hong님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", UI가 사용자 입장에서 직관적으로 사용할수 있도록 되어있어 편리합니다~,2021년 7월 16일,0,별표 5개 만점에 5개를 받았습니다.
92,부장아재해돌쿤,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 4일</span></div>부장아재해돌쿤님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다</div>", 은행어플 많이 써봤는데 나쁘지 않네여 접근성도 좋구 아재도 쉽게 적금가입 가능 굳굿,2021년 8월 4일,1,별표 5개 만점에 5개를 받았습니다.
93,jyaeseon Hwang,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 5일</span></div>jyaeseon Hwang님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 앱이 종료되는 시점과 개인정보 확인이 필요하여 리뷰 답변으로는 안내드릴 수 없는 점 너그러운 양해 부탁드립니다. 앱 재접속 후에도 동일한 증상이 계속된다면, 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 왜 실행이 안돼요??? 삭제했다가 새로 깔았는데 앱 누르면 저절로 종료돼요ㅡㅡ,2021년 7월 3일,0,별표 5개 만점에 3개를 받았습니다.
94,이종풍,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 23일</span></div>이종풍님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 디자인도 좋고 사용하기 편해서 좋아요. 금리도 좋구요.,2021년 8월 20일,1,별표 5개 만점에 5개를 받았습니다.
95,류미선,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 9월 1일</span></div>류미선님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 우선 계설하는데 불편함이 없었어요 좀더사용해볼께요,2021년 9월 1일,0,별표 5개 만점에 5개를 받았습니다.
96,김유상,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 10일</span></div>김유상님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 플랫폼 사용이 편하고 안정적입니다.,2021년 8월 9일,0,별표 5개 만점에 5개를 받았습니다.
97,한미숙,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 17일</span></div>한미숙님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 전 잘 사용하고 있어요.입출금보통예금이자가 1금융 적금이자보다 높네요,2021년 8월 12일,0,별표 5개 만점에 5개를 받았습니다.
98,jun baek,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 16일</span></div>jun baek님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 저축은행이 제2금융이라고들하지만 예금자보호법적용도되니 믿고맡길만합니다.많이 애용할게요~,2021년 7월 15일,0,별표 5개 만점에 5개를 받았습니다.
99,mia Oh,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 8월 2일</span></div>mia Oh님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 정말 간편하고 ui도 너무 쉽고 좋아요.,2021년 7월 29일,0,별표 5개 만점에 5개를 받았습니다.
