,author,developer_reply,review,review_date,reviewer_ratings,star
42,어쩌란거,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 22일</span></div>어쩌란거님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 남겨주신 의견을 바탕으로 원인을 파악하고 조치 중이며, 빠르면 금일 중 개선사항이 반영 된 앱 버젼 업데이트가 가능할 것으로 보입니다. 빠른 시일 내 보다 더 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다. 감사합니다.</div>", 신분증 촬영에서 계속 오류뜨고 더 진행이 안됨,2021년 6월 21일,0,별표 5개 만점에 1개를 받았습니다.
43,강혜원,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 7일</span></div>강혜원님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 이체도 편하고 적금이율도 높고 좋습니다.,2021년 7월 6일,1,별표 5개 만점에 5개를 받았습니다.
44,H행복의 나라,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 1일</span></div>H행복의 나라님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 평소 저축은행에 대한 선입견이 있었는데 월컴디지털뱅크 덕분에 혜택도 많이 누리고 저축은행에 대한 선입견도 사라졌습니다. 진짜 좋네요.,2021년 6월 1일,6,별표 5개 만점에 5개를 받았습니다.
45,김윤선,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 11일</span></div>김윤선님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 이체가 안 되었을 때에는 이체가 되지 않은 오류 메시지가 노출됩니다. 어떤 메시지가 뜨시는지요? 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 다시 깔아도 로그인도 안되고 오픈뱅킹에서 이체하면 이체취소되고 사용을 할수가 없네요? 입금은 되는데 출금은 안되네요~ㅠ 넘 짜증나요~ 너무 불편 하네요~ 빠른 해결 부탁드립니다~ㅠ,2021년 5월 11일,9,별표 5개 만점에 1개를 받았습니다.
46,조경미,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 8일</span></div>조경미님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 완전 잘 사용중입니다. 주거래는 아니고 여유자금 보관중인데 여타 제1금융권 어플들보다 훨씬 직관적이고 사용하기 편해요,2021년 6월 6일,5,별표 5개 만점에 5개를 받았습니다.
47,가필드운,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 5일</span></div>가필드운님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 이용하시면서 좋았던 점이나, 개선해야 할 점을 말씀주신다면 내부에 전달하도록 하겠습니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 처음 이용해 보는 거라서 그런지 저는 편하게 잘 쓰고 있습니다. 좀 더 이용해보고 댓글 올리겠습니다.,2021년 7월 5일,1,별표 5개 만점에 4개를 받았습니다.
48,유미송,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 7일</span></div>유미송님, 안녕하세요. 웰컴디지털뱅크입니다. 먼저 이용에 불편을 드려 죄송합니다. 리뷰 상에 남겨주신 내용만으로는 로그인 진행 중 어떤 과정에서 어려움을 겪고 계신지 파악이 어려워 답변에 제한이 있는 점 너그러운 양해 부탁드립니다. 리뷰에서 확인할 수 있는 내용은 고객님의 닉네임 정보밖에 없어 개별 대응이 어렵고, 플레이스토어의 경우 답변에 350자 제한이 있어 원활하게 답변을 드리기가 어렵습니다. 정확한 상황 확인을 위하여 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 아니 왜 이러나요 은행 망했나요??? 로그인이 안되는데 이게 무슨일이죠? 밑에 답변 보니까 이렇게 된지 한참인 것 같고 다들 로그인 안되는 것 같은데 여기에 달리는 답변은 하나같이 그저 기계적인 답변이네요? 담당자 뭐하시나요? 당장 로그인 되게 만드셔야죠 돈 가지고 장난하시나요?,2021년 5월 4일,19,별표 5개 만점에 1개를 받았습니다.
49,최희운,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 11일</span></div>최희운님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 접속하자마자 계좌들 한번에 볼 수 있고 각 계좌마다 우대금리조건이나 적용혜택 등 직관성이 높아서 사용할때 마다 정말 편하고 좋습니다,2021년 6월 10일,2,별표 5개 만점에 5개를 받았습니다.
50,이쮸아TV,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 24일</span></div>이쮸아TV님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어떤 상황에서 불편함을 겪으셨는지 파악하기 어려워 답변이 매끄럽지 않은 점 양해 바랍니다. 해당 문구는 네트워크 환경이 원활하지 않을 경우 뜨는 메시지로, LTE나 와이파이 등의 인터넷 환경을 확인하신 후에 다시 한 번 시도해주시기 바랍니다. 앱 재접속 후에도 동일한 증상이 계속된다면, 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>"," '서버작업공지를 체크할수없습니다,' 라고 문구가 뜨면서 실행되지않네요. 재설치를 해야되는건지....",2021년 5월 22일,2,별표 5개 만점에 3개를 받았습니다.
51,장용운,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 5일</span></div>장용운님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 좋아용 저축은행어플치고 잘 만들었어요,2021년 7월 5일,1,별표 5개 만점에 5개를 받았습니다.
52,young,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 24일</span></div>young님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 새롭게 바뀐 것이 낯설긴해도 편리하네요,2021년 6월 24일,0,별표 5개 만점에 4개를 받았습니다.
53,김진희,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 7일</span></div>김진희님, 안녕하세요. 웰컴저축은행입니다. 지난 번에 리뷰 남겨주신 이후로 다시 리뷰를 남겨주셔서 감사합니다. 김진희 고객님의 불편사항이 해결된 부분에 큰 보람을 느낍니다. 앞으로도 고객님께 더 많은 혜택과 쾌적한 서비스를 제공할 수 있도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 오류수정되고서는 로그인 잘 되고 있어요. 최근 업데이트때문에 앱지우고 다시 설치하느라 짜증났는데 업데이트 이후 직관적인 화면이라 더 사용하기 편리해요.,2021년 5월 5일,13,별표 5개 만점에 5개를 받았습니다.
54,손지은,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 17일</span></div>손지은님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 바뀌고나서 뭔가 더 편리해요 눈에 보기에도 깔끔하구요 우대금리 터치하면 우대금리조건 보여주는거 편해요,2021년 5월 17일,5,별표 5개 만점에 5개를 받았습니다.
55,이경수,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 2일</span></div>이경수님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 1.이체 수수료가 없다....^^ 2.다른은행에 비해 사용하기가 쉽다.,2021년 6월 27일,1,별표 5개 만점에 5개를 받았습니다.
56,REAL . P .,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 2일</span></div>REAL . P .님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 로그인과 이체가 너무 편해요,2021년 7월 1일,1,별표 5개 만점에 5개를 받았습니다.
57,김빛소,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 2일</span></div>김빛소님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 오픈뱅킹 연결 후 쭉이체 써서 이체가 너무 편해요,2021년 7월 1일,1,별표 5개 만점에 5개를 받았습니다.
58,Jaesok Kim,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 22일</span></div>Jaesok Kim님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 좀 느려지가는 했는데 다채로와졌습니다.,2021년 6월 18일,0,별표 5개 만점에 4개를 받았습니다.
59,non_non cha,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 1일</span></div>안녕하세요. 웰컴저축은행입니다. 아래 세가지 업데이트를 확인 부탁드립니다.
① OS 업데이트: 기기 '설정' &gt; 소프트웨어 업데이트 확인
② Android System Webview 업데이트 : Play 스토어 &gt; 'Android System Webview' 검색 &gt; 업데이트 확인
③ Googleplay 서비스 앱 업데이트: Play 스토어 &gt; 설정 &gt; 앱 자동 업데이트)
그럼에도 불구하고 동일한 현상이 반복되신다면 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 5월부터 로딩회면에서ㅜ멈춰서 기다리고 있으면 튕기네요... 몇번을 재설치해도 마찬가지네요 ㅡㅡ 왜이러죠,2021년 6월 1일,3,별표 5개 만점에 1개를 받았습니다.
60,650 step,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 21일</span></div>650 step님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 저금리 시대에 적금 금리가 높아서 아주 좋네요. 앞으로도 좋은 상품 많이 부탁해요.,2021년 5월 20일,4,별표 5개 만점에 5개를 받았습니다.
61,Star Star,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 20일</span></div>Star Star님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 기존에 등록되어 있던 별칭이 전부 삭제 된 건이신지요? 우선, 아래 메뉴에서 별칭 관리 가능합니다.
전체메뉴(≡) &gt; 이체관리 &gt; 계좌서랍 관리하기&gt; 즐겨찾기 옆 연필 아이콘 선택&gt; '별칭' 입력 란에 별칭 입력 &gt; 확인 버튼 클릭
추가 자세한 사항은 웰컴저축은행 대표 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 즐겨찾기 저장에 닉네임 없애면 어떻게함?! 같은 은행에 통장이 여러개라서 송금시 구분할수있게 닉네임붙여놓은건데 왜없앰?!!,2021년 5월 18일,16,별표 5개 만점에 1개를 받았습니다.
62,Bom Bom,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 1일</span></div>Bom Bom님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 정확히 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>"," 216 접속이 원할하지 않다고 자꾸뜨고 아예 로그인 못하게 하는데, 그게 뭔지 제가 어떻게 알까요? 216 무슨 암호인가요? 고객한테 이걸 어떻게 하라는거죠?",2021년 5월 29일,3,별표 5개 만점에 1개를 받았습니다.
63,석동우,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 2일</span></div>석동우님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 저금리시대에 최고 웰컴저축은행 화이팅입니다,2021년 7월 1일,1,별표 5개 만점에 5개를 받았습니다.
64,박민규,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 11일</span></div>박민규님 안녕하세요. 계좌 초기화 하시려는 계좌의 상세 페이지 접속 후 하기 메뉴에서 진행 부탁드립니다.
[관리] 버튼 클릭 &gt; 부가설정 &gt; 계좌비밀번호변경
기타 궁금하신 점은 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 계좌비밀번호 오류 초기화메뉴가 어디있나요?? 꽁꽁 숨겨져있어서 찾기 힘듬..,2021년 5월 10일,3,별표 5개 만점에 5개를 받았습니다.
65,변윤섭,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 22일</span></div>변윤섭님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 우선 이용에 불편을 드려 죄송합니다. 남겨주신 의견을 바탕으로 원인을 파악하고 조치 중이며, 빠르면 금일 중 개선사항이 반영 된 앱 버젼 업데이트가 가능할 것으로 보입니다. 빠른 시일 내 보다 더 편리하게 이용하실 수 있도록 모든 노력을 기울이겠습니다. 감사합니다.</div>", 와 처음으로 리뷰쓴다 신분증인증에수 계속 꺼지고 안넘어감 쓰레기어플,2021년 6월 21일,0,별표 5개 만점에 1개를 받았습니다.
66,Ting_bbo,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 5일</span></div>이안나님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용하기 쉬워서 자주 보게되는거같아요,2021년 7월 5일,1,별표 5개 만점에 5개를 받았습니다.
67,기모찌콘,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 14일</span></div>기모찌콘님, 안녕하세요. 다시 답변 달아주셔서 감사합니다. 리뷰에서는 기모찌콘님의 고객정보를 확인할 수 없어 직접적인 도움을 드릴 수 없는 점 너그러운 양해 부탁드립니다. 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 주신다면, 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 내 접속환경은 아무 문제가 없습니다 은행 증권긍 금융어플만 7개를 아무 문제없이 잘 쓰고 있습니다,2021년 5월 13일,1,별표 5개 만점에 1개를 받았습니다.
68,Jaeyeong Eum,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 2일</span></div>Jaeyeong Eum님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 앱 사용 중 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 동일한 증상이 계속된다면, 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>"," 안드로이폰 사용자인데요, 앱실행이 안됩니다. 재설치해도 안됩니다. 자꾸 튕겨요",2021년 6월 1일,1,별표 5개 만점에 1개를 받았습니다.
69,서원준,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 25일</span></div>서원준님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 말씀 주신 의견 내부에 전달하여 유관부서와 검토할 수 있도록 하겠습니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 예약이체시 새벽시간대도 가능해졌으면 좋겠습니다.,2021년 6월 24일,1,별표 5개 만점에 4개를 받았습니다.
70,이은아,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 25일</span></div>이은아님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 앱도 별 문제없이 사용되고 이율도 좋네요!,2021년 5월 24일,1,별표 5개 만점에 5개를 받았습니다.
71,momoty yo,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 7일</span></div>momoty yo님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용이 편하고 간편나만의 계좌만들기 하니까 이체 넘 편해요 굿굿 파킹 이자율도 높아요,2021년 7월 6일,1,별표 5개 만점에 4개를 받았습니다.
72,DaeJin Kim,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 22일</span></div>DaeJin Kim님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 시중은행 어플중에 제일 편리한거같아요~~,2021년 6월 19일,1,별표 5개 만점에 5개를 받았습니다.
73,이두영,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 28일</span></div>이두영님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 시중 저축은행중에 가장 잘 변화하는 곳이라고 생각합니다.,2021년 5월 28일,1,별표 5개 만점에 5개를 받았습니다.
74,김민영,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 1일</span></div>김민영님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 편리하게 비대면으로 예금할수 있고 조회도 쉽고 좋아요,2021년 5월 31일,2,별표 5개 만점에 5개를 받았습니다.
75,박현택,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 2일</span></div>박현택님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 어플도 깔끔하고 간단하니 좋아요,2021년 6월 28일,0,별표 5개 만점에 5개를 받았습니다.
76,kyung lee,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 13일</span></div>kyung lee님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>"," 시스템이 다른 저축은행, 특히 뱅*보다 안정적이라 좋아요.",2021년 5월 12일,0,별표 5개 만점에 5개를 받았습니다.
77,이상오,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 24일</span></div>이상오님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 사용하기 간편해요 오류도 한번도 없었음,2021년 5월 23일,0,별표 5개 만점에 4개를 받았습니다.
78,BC Won,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 7월 12일</span></div>BC Won님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 편리하고 간편해요.,2021년 7월 9일,0,별표 5개 만점에 5개를 받았습니다.
79,뭉그리뭉뭉,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 3일</span></div>뭉그리뭉뭉님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>"," 간편하게 가입하고 입출금,적금 만들었어요 예금자보호법에 의거해 제 돈도 안전하게 보장이 되겠지요",2021년 6월 3일,1,별표 5개 만점에 5개를 받았습니다.
