,author,developer_reply,review,review_date,reviewer_ratings,star
54,u Shin,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 31일</span></div>지원님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 로그인 진행 중 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 하단 탭의 두번째 ￦ 버튼을 눌렀을 때에도 로그인이 안 되고 동일한 증상이 계속된다면, 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 로그인해주세요 버튼이 안눌려서 로그인을 할 수가 없어요. 대출이나 카드 메뉴에 버튼들은 다 눌리는데. 뱅킹메뉴 버튼이 안눌립니다,2021년 3월 31일,3,별표 5개 만점에 3개를 받았습니다.
55,김태현,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 8일</span></div>김태현님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 ## 진행 중 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락주시면 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 아니 왜자꾸어플실행이안되고 꺼지는건지모르겠네요 어제도그래서 다시깔았는데 또그러네요 얼른 다시 확인해서 잘되게해주세요,2021년 4월 8일,1,별표 5개 만점에 1개를 받았습니다.
56,김윤선,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 11일</span></div>김윤선님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 이체가 안 되었을 때에는 이체가 되지 않은 오류 메시지가 노출됩니다. 어떤 메시지가 뜨시는지요? 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 다시 깔아도 로그인도 안되고 오픈뱅킹에서 이체하면 이체취소되고 사용을 할수가 없네요? 입금은 되는데 출금은 안되네요~ㅠ 넘 짜증나요~ 너무 불편 하네요~ 빠른 해결 부탁드립니다~ㅠ,2021년 5월 11일,9,별표 5개 만점에 1개를 받았습니다.
57,이슌숴,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 27일</span></div>이슌숴님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 갑자기 안되면(로그인포함..등등) 재접속만 계속하다 여기와서 글남기지말고 그시간에 지우고 재설치하세요,2021년 4월 26일,6,별표 5개 만점에 5개를 받았습니다.
58,Changwan Yu,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 15일</span></div>Changwan Yu님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 고객님의 불편함이 해소되어 큰 기쁨을 느낍니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 수정: 신분증 촬영 은행 가서 해 보니 잘 되네요. 나머지 기능은 좋으니 별점 5점으로 수정합니다.,2021년 4월 14일,2,별표 5개 만점에 5개를 받았습니다.
59,viola oh,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 23일</span></div>viola oh님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 말씀주신 로그아웃 버튼 위치에 관한 의견 서비스에 반영할 수 있도록 내부에 의견 전달하도록 하겠습니다. 안전한 뱅킹 서비스와 혜택을 드릴 수 있도록 최선을 다하는 웰컴저축은행이 되겠습니다. 앱 사용 중 불편한 점이나 문의사항이 있으실 경우 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락 부탁드립니다. 감사합니다.</div>", 앱사용 후기입니다. 로그아웃 못하게 꽁꽁 숨겨 놓은듯 하네요. 국민.신한 앱 좀 보고 웰컴은 얼마나 불편한지 보세요,2021년 4월 22일,3,별표 5개 만점에 1개를 받았습니다.
60,non_non cha,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 1일</span></div>안녕하세요. 웰컴저축은행입니다. 아래 세가지 업데이트를 확인 부탁드립니다.
① OS 업데이트: 기기 '설정' &gt; 소프트웨어 업데이트 확인
② Android System Webview 업데이트 : Play 스토어 &gt; 'Android System Webview' 검색 &gt; 업데이트 확인
③ Googleplay 서비스 앱 업데이트: Play 스토어 &gt; 설정 &gt; 앱 자동 업데이트)
그럼에도 불구하고 동일한 현상이 반복되신다면 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 5월부터 로딩회면에서ㅜ멈춰서 기다리고 있으면 튕기네요... 몇번을 재설치해도 마찬가지네요 ㅡㅡ 왜이러죠,2021년 6월 1일,3,별표 5개 만점에 1개를 받았습니다.
61,유미송,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 7일</span></div>유미송님, 안녕하세요. 웰컴디지털뱅크입니다. 먼저 이용에 불편을 드려 죄송합니다. 리뷰 상에 남겨주신 내용만으로는 로그인 진행 중 어떤 과정에서 어려움을 겪고 계신지 파악이 어려워 답변에 제한이 있는 점 너그러운 양해 부탁드립니다. 리뷰에서 확인할 수 있는 내용은 고객님의 닉네임 정보밖에 없어 개별 대응이 어렵고, 플레이스토어의 경우 답변에 350자 제한이 있어 원활하게 답변을 드리기가 어렵습니다. 정확한 상황 확인을 위하여 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 아니 왜 이러나요 은행 망했나요??? 로그인이 안되는데 이게 무슨일이죠? 밑에 답변 보니까 이렇게 된지 한참인 것 같고 다들 로그인 안되는 것 같은데 여기에 달리는 답변은 하나같이 그저 기계적인 답변이네요? 담당자 뭐하시나요? 당장 로그인 되게 만드셔야죠 돈 가지고 장난하시나요?,2021년 5월 4일,19,별표 5개 만점에 1개를 받았습니다.
62,GiHyeon PARK,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 22일</span></div>GiHyeon PARK님, 안녕하세요. 웰컴디지털뱅크입니다. 신분증 진위확인 인증 5회 초과 시 '정부24(https://www.gov.kr/portal/main)' 페이지 접속하시어 '서비스 &gt; 사실/진위확인' 메뉴를 통해 주민등록증 진위확인/잠김해제를 진행하셔야 합니다. 자세한 내용은 정부24페이지에서 확인 부탁드립니다.앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 신분증 인증하는데 5회초과 되었다고만 계속나오고 해결이 안됩니다. 제대로 입력해도 계속 같은것만 나옵니다,2021년 4월 21일,2,별표 5개 만점에 2개를 받았습니다.
63,WJ KIM,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 8일</span></div>WJ KIM님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 말씀주신 휴일 일부 서비스 이용 불가에 관한 의견 서비스에 반영할 수 있도록 내부에 의견 전달하도록 하겠습니다. 안전한 뱅킹 서비스와 혜택을 드릴 수 있도록 최선을 다하는 웰컴저축은행이 되겠습니다. 앱 사용 중 불편한 점이나 문의사항이 있으실 경우 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락 부탁드립니다. 감사합니다.</div>", 타 저축은행에 비해서는 월등합니다. 단 휴일 일부 서비스 불가등 좀더 고객입장에서의 고민은 필요할 듯 합니다.,2021년 4월 7일,1,별표 5개 만점에 4개를 받았습니다.
64,바람개비,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 19일</span></div>안녕하세요? 웰컴저축은행입니다. 먼저 이용에 불편을 드려 죄송합니다. 리뷰에 남겨주신 내용만으로는 고객님께서 로그인 진행 중 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 앱 업데이트 후 전체메뉴 - 로그인 버튼이 눌리지 않는 현상인지요? 따로 에러 메시지 등이 뜨진 않는지 등 구체적인 상황을 공유해주신다면 고객님의 어려움을 해결하는데 큰 도움이 될 수 있을 것 같습니다. 번거로우시더라도 웰컴저축은행 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 업데이트후 재로그인 해야되서 로그인하려고해도 버튼 눌리지도않음 이런 사례많은거같은데 최우선적으로 고치셔야할듯요,2021년 4월 19일,1,별표 5개 만점에 3개를 받았습니다.
65,이쮸아TV,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 24일</span></div>이쮸아TV님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어떤 상황에서 불편함을 겪으셨는지 파악하기 어려워 답변이 매끄럽지 않은 점 양해 바랍니다. 해당 문구는 네트워크 환경이 원활하지 않을 경우 뜨는 메시지로, LTE나 와이파이 등의 인터넷 환경을 확인하신 후에 다시 한 번 시도해주시기 바랍니다. 앱 재접속 후에도 동일한 증상이 계속된다면, 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>"," '서버작업공지를 체크할수없습니다,' 라고 문구가 뜨면서 실행되지않네요. 재설치를 해야되는건지....",2021년 5월 22일,2,별표 5개 만점에 3개를 받았습니다.
66,young,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 24일</span></div>young님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 새롭게 바뀐 것이 낯설긴해도 편리하네요,2021년 6월 24일,0,별표 5개 만점에 4개를 받았습니다.
67,김진희,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 7일</span></div>김진희님, 안녕하세요. 웰컴저축은행입니다. 지난 번에 리뷰 남겨주신 이후로 다시 리뷰를 남겨주셔서 감사합니다. 김진희 고객님의 불편사항이 해결된 부분에 큰 보람을 느낍니다. 앞으로도 고객님께 더 많은 혜택과 쾌적한 서비스를 제공할 수 있도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 오류수정되고서는 로그인 잘 되고 있어요. 최근 업데이트때문에 앱지우고 다시 설치하느라 짜증났는데 업데이트 이후 직관적인 화면이라 더 사용하기 편리해요.,2021년 5월 5일,13,별표 5개 만점에 5개를 받았습니다.
68,손지은,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 17일</span></div>손지은님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 바뀌고나서 뭔가 더 편리해요 눈에 보기에도 깔끔하구요 우대금리 터치하면 우대금리조건 보여주는거 편해요,2021년 5월 17일,5,별표 5개 만점에 5개를 받았습니다.
69,db몽글 쁘띠 고양이,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 27일</span></div>db몽글 쁘띠 고양이님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어떤 상황에서 불편함을 겪으셨는지 파악하기 어려워 답변이 매끄럽지 않은 점 양해 바랍니다. LTE나 와이파이 등의 인터넷 환경을 확인하신 후 화면이 완전히 불러와진 이후에 다시 한 번 시도해주시기 바랍니다. 앱 재접속 후에도 동일한 증상이 계속된다면, 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 로그인하고 적금 추천해준다는 팝업뜨는데 그게 닫히지가 않네요;;;;;;;팝업이 닫아져야 은행일을 볼텐데,2021년 4월 27일,0,별표 5개 만점에 1개를 받았습니다.
70,Bom Bom,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 1일</span></div>Bom Bom님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 정확히 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>"," 216 접속이 원할하지 않다고 자꾸뜨고 아예 로그인 못하게 하는데, 그게 뭔지 제가 어떻게 알까요? 216 무슨 암호인가요? 고객한테 이걸 어떻게 하라는거죠?",2021년 5월 29일,2,별표 5개 만점에 1개를 받았습니다.
71,Free Uyghur Tibet,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 31일</span></div>Free Uyghur Tibet님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 금리가 높아서 월급통장으로 쓰면 좋을거같아요! 앱 디자인도 깔끔하고 귀엽네요ㅎㅎ,2021년 3월 31일,3,별표 5개 만점에 5개를 받았습니다.
72,이장혁,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 1일</span></div>이장혁님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 적금 및 계좌 내역을 한 눈에 볼 수 있어 편리하고 금리가 최고에요!!,2021년 3월 31일,1,별표 5개 만점에 5개를 받았습니다.
73,최조운,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 24일</span></div>최조운님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 어플 간편하고 좋아요 요즘 저금리 시대에 이정도 이자를 주는 은행이 없다는 점에서 아주 만족합니다,2021년 5월 24일,1,별표 5개 만점에 5개를 받았습니다.
74,박충현,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 30일</span></div>박충현님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 업데이트 후에 메뉴도 직관적이어서 사용하기 편하고 사용자별 맞춤화면도 편리하고 좋습니다,2021년 3월 30일,0,별표 5개 만점에 5개를 받았습니다.
75,아썬,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 28일</span></div>아썬님, 안녕하세요. 웰컴저축은행입니다. 이용에 불편을 드려 죄송합니다. 리뷰에 남겨주신 내용만으로는 로그인 단계 중 어떤 단계에서 어려움을 겪으셨는지 정확히 알기 어려워 답변에 어려움이 있는 점 너그러운 양해 바랍니다. 우측 상단 전체메뉴 (≡) 아이콘 선택 후 로그인 버튼을 눌러 로그인을 시도하였을 때에도 동일한 오류가 발생하시는지요? 계속해서 동일한 증상이 반복된다면, 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 개인정보 모두 입력하고 통장까지 만들고 했는데 로그인하려면 왜 다시 회원가입하고 계좌가 없으니 다시 계좌 만들라고하죠??,2021년 4월 28일,0,별표 5개 만점에 1개를 받았습니다.
76,Jaesok Kim,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 22일</span></div>Jaesok Kim님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 좀 느려지가는 했는데 다채로와졌습니다.,2021년 6월 18일,0,별표 5개 만점에 4개를 받았습니다.
77,김한국,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 8일</span></div>김합격님, 안녕하세요. 웰컴디지털뱅크입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴디지털뱅크가 되겠습니다. 감사합니다.</div>", 트렌디하고 편리하고 세련된 앱디자인 좋아요! 좋은 예적금 상품 더많이 개발해서 예금자우대 부탁합니다!,2021년 4월 3일,1,별표 5개 만점에 5개를 받았습니다.
78,650 step,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 21일</span></div>650 step님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하는 웰컴저축은행이 되겠습니다. 감사합니다.</div>", 저금리 시대에 적금 금리가 높아서 아주 좋네요. 앞으로도 좋은 상품 많이 부탁해요.,2021년 5월 20일,4,별표 5개 만점에 5개를 받았습니다.
79,Artist Shim아이돌활용백서,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 8일</span></div>Artist Shim아이돌활용백서님 안녕하세요. 웰컴저축은행입니다. 먼저 이용에 불편을 드려 죄송합니다. 고객님께서 문의주신 내용만으로는 정확히 어떤 상품을 가입하시려 하셨는지 알 수 없어 정확한 상담이 어려운 점 너그러운 양해 부탁드립니다. 특정 상품들은 가입하시기 전에 입출금 계좌가 필요한 경우가 있어, 가입 전 입출금 계좌 개설이 필요합니다. 조금 번거로우시더라도 웰컴저축 은행 대표번호 1661-9400 (평일 09:00 ~ 18:00)로 연락주시면 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 앞으로도 고객님께 안전한 뱅킹 서비스와 더 많은 혜택을 드리도록 최선을 다하겠습니다. 감사합니다.</div>", 로그인인증만 몇번씩했는데 로그인이 안되고 상품가입하기해도 로그인 또하라고해요,2021년 4월 7일,0,별표 5개 만점에 1개를 받았습니다.
80,Star Star,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 5월 20일</span></div>Star Star님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 기존에 등록되어 있던 별칭이 전부 삭제 된 건이신지요? 우선, 아래 메뉴에서 별칭 관리 가능합니다.
전체메뉴(≡) &gt; 이체관리 &gt; 계좌서랍 관리하기&gt; 즐겨찾기 옆 연필 아이콘 선택&gt; '별칭' 입력 란에 별칭 입력 &gt; 확인 버튼 클릭
추가 자세한 사항은 웰컴저축은행 대표 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 즐겨찾기 저장에 닉네임 없애면 어떻게함?! 같은 은행에 통장이 여러개라서 송금시 구분할수있게 닉네임붙여놓은건데 왜없앰?!!,2021년 5월 18일,16,별표 5개 만점에 1개를 받았습니다.
81,전예지,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 3월 31일</span></div>전예지님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 로그인 진행 중 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 앱 재접속 후에도 동일한 증상이 계속된다면, 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>", 어플진짜 너무하네요 로그인메뉴 눌러도 들어가지지도않고 제 계좌 볼수없어서 답답합니다 진짜 최악,2021년 3월 31일,0,별표 5개 만점에 1개를 받았습니다.
82,유니선,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 5일</span></div>유니선님, 안녕하세요. 웰컴디지털뱅크입니다.
웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다.
먼저 이용에 불편을 드려 죄송합니다.
신분증의 경우 빛이 반사되는 경우, 어두운 배경이 아닌 경우에 숫자 인식이 정상적으로 되지 않을 수 있습니다.
너무 밝지 않은 장소, 어두운 배경에서 신분증을 놓고 촬영 부탁드립니다.
위와 같이 진행하여도 동일한 증상이 계속된다면,
정확한 상황 확인을 위하여 번거로우시더라도 대표 상담 번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다.
문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다.
감사합니다.</div>", 계좌 만드려는데 새로 바뀐 신분증 디자인이라 그런건지 숫자 인식이 안돼서 못 만들고있어요... 개선 좀 부탁드려요,2021년 4월 5일,0,별표 5개 만점에 1개를 받았습니다.
83,체리,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 13일</span></div>체리님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 어떠한 안내 문구도 없이 앱이 바로 종료되는지요? 번거로우시겠지만 휴대폰을 완전히 종료 후 재시도 하셨을 경우에도 동일한 현상이 반복되신다면 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락 부탁드립니다. 원인을 파악하기 위해 최선을 다하겠습니다. 감사합니다.</div>", 요새 계속 접속안되고 꺼지네요... 재설치해도 그때만 괜찮고 또 접속안됨,2021년 4월 12일,0,별표 5개 만점에 2개를 받았습니다.
84,고형선,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 4월 21일</span></div>고형선님, 안녕하세요. 웰컴저축은행입니다. 웰컴디지털뱅크를 사용하면서 느끼신 소중한 의견을 남겨주셔서 감사합니다. 말씀주신 앱 사용성에 관한 의견 서비스에 반영할 수 있도록 내부에 의견 전달하도록 하겠습니다. 안전한 뱅킹 서비스와 혜택을 드릴 수 있도록 최선을 다하는 웰컴저축은행이 되겠습니다. 앱 사용 중 불편한 점이나 문의사항이 있으실 경우 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)으로 연락 부탁드립니다. 감사합니다.</div>", 업데이트 후 어플이 상당히 무거워 짐. 전반적으로 난잡해지고 디자인만 바뀐듯 함.,2021년 4월 21일,0,별표 5개 만점에 1개를 받았습니다.
85,Jaeyeong Eum,"<div class=""LVQB0b""><div class=""QoPmEb""></div><div><span class=""X43Kjb"">웰컴 저축은행</span><span class=""p2TkOb"">2021년 6월 2일</span></div>Jaeyeong Eum님, 안녕하세요. 웰컴저축은행입니다. 리뷰에 남겨주신 내용만으로는 고객님께서 앱 사용 중 어느 단계에서 어려움을 겪으셨는지 파악하기 어려워 답변에 어려움이 있는 점 양해 바랍니다. 동일한 증상이 계속된다면, 번거로우시더라도 웰컴저축은행 대표번호 1661-9400 (영업일 09:00 ~ 18:00)로 연락 부탁드립니다. 문의하신 내용에 대해 친절하고 자세한 안내 받아보실 수 있습니다. 감사합니다.</div>"," 안드로이폰 사용자인데요, 앱실행이 안됩니다. 재설치해도 안됩니다. 자꾸 튕겨요",2021년 6월 1일,1,별표 5개 만점에 1개를 받았습니다.
